season,daynum,wteam,lteam,pct_both_tourney
B,124,597,754,0.020
B,124,599,569,0.013
B,124,604,790,0.060
B,124,611,828,0.005
B,124,612,531,0.001
B,124,613,756,0.041
B,124,621,565,0.001
B,124,622,690,0.004
B,124,624,626,0.020
B,124,628,738,0.654
B,124,635,583,0.013
B,124,637,676,0.022
B,124,642,616,0.001
B,124,647,727,0.006
B,124,650,643,0.007
B,124,652,758,0.006
B,124,655,515,0.072
B,124,661,510,0.014
B,124,663,789,0.681
B,124,664,705,0.001
B,124,666,549,0.225
B,124,669,503,0.013
B,124,671,849,0.122
B,124,673,625,0.956
B,124,674,518,0.049
B,124,678,562,0.064
B,124,680,681,0.005
B,124,687,519,0.005
B,124,702,699,0.036
B,124,703,633,0.015
B,124,704,653,0.002
B,124,713,566,0.004
B,124,714,587,0.045
B,124,721,521,0.045
B,124,722,629,0.175
B,124,723,743,0.011
B,124,724,812,0.032
B,124,728,558,0.002
B,124,729,720,0.005
B,124,736,561,0.023
B,124,741,596,0.023
B,124,753,607,0.005
B,124,755,732,0.001
B,124,764,559,0.026
B,124,768,811,0.008
B,124,779,641,0.087
B,124,780,573,0.002
B,124,781,730,0.002
B,124,782,658,0.001
B,124,783,539,0.881
B,124,788,742,0.074
B,124,801,651,0.297
B,124,802,767,0.093
B,124,805,771,0.002
B,124,810,725,0.541
B,124,816,509,0.010
B,124,818,726,0.056
B,124,821,701,0.951
B,124,822,711,0.008
B,124,824,536,0.006
B,124,827,592,0.085
B,124,829,746,0.111
B,124,836,719,0.019
B,124,841,512,0.003
B,124,843,668,0.084
B,124,847,825,0.008
B,124,852,502,0.003
B,125,511,840,0.210
B,125,526,620,0.009
B,125,528,570,0.040
B,125,533,555,0.002
B,125,534,548,0.001
B,125,535,844,0.014
B,125,541,704,0.002
B,125,546,772,0.072
B,125,547,661,0.010
B,125,576,611,0.016
B,125,603,737,0.122
B,125,622,552,0.003
B,125,623,670,0.761
B,125,624,714,0.079
B,125,635,816,0.010
B,125,636,698,0.767
B,125,650,703,0.032
B,125,660,617,0.013
B,125,678,530,0.091
B,125,692,642,0.001
B,125,696,677,0.004
B,125,708,577,1.000
B,125,723,847,0.013
B,125,731,786,0.070
B,125,755,753,0.008
B,125,768,513,0.011
B,125,769,640,1.000
B,125,781,652,0.004
B,125,796,794,0.115
B,125,826,544,0.006
B,125,830,662,0.850
B,125,853,831,0.076
B,126,589,541,0.003
B,126,624,678,0.283
B,126,648,744,0.008
B,126,679,588,0.013
B,126,723,635,0.011
B,126,781,755,0.014
B,126,826,690,0.011
B,126,834,534,0.006
B,127,529,798,0.009
B,127,535,622,0.017
B,127,581,520,0.026
B,127,669,639,0.017
B,127,701,756,0.141
B,127,724,774,0.026
B,127,736,728,0.037
B,127,767,557,0.041
B,127,768,650,0.010
B,127,788,852,0.039
B,127,817,742,0.059
B,127,826,834,0.018
B,127,836,719,0.020
B,128,560,665,0.002
B,128,623,720,0.086
B,128,625,849,0.785
B,128,628,729,0.059
B,128,651,771,0.027
B,128,660,573,0.010
B,128,663,641,0.032
B,128,664,819,0.001
B,128,668,778,0.026
B,128,670,715,0.018
B,128,692,533,0.001
B,128,731,559,0.061
B,128,737,746,0.048
B,128,775,569,0.004
B,128,780,772,0.003
B,128,786,717,0.044
B,128,789,578,0.041
B,128,805,617,0.005
B,128,831,596,0.002
B,128,843,764,0.066
B,129,504,592,0.005
B,129,518,790,0.009
B,129,527,731,0.132
B,129,539,512,0.022
B,129,546,651,0.629
B,129,549,780,0.030
B,129,565,681,0.001
B,129,599,663,0.164
B,129,603,668,0.037
B,129,604,655,0.116
B,129,648,679,0.052
B,129,660,666,0.040
B,129,673,671,0.148
B,129,676,698,0.131
B,129,695,606,0.022
B,129,701,613,0.363
B,129,721,794,0.041
B,129,722,521,0.116
B,129,737,843,0.240
B,129,741,831,0.084
B,129,779,775,0.141
B,129,783,511,0.970
B,129,788,597,0.283
B,129,789,853,0.547
B,129,796,637,0.086
B,129,802,817,0.419
B,129,805,801,0.075
B,129,810,840,0.149
B,129,818,841,0.078
B,129,821,767,0.092
B,129,827,675,0.139
B,129,829,786,0.271
B,130,527,603,0.099
B,130,528,576,0.428
B,130,546,805,0.120
B,130,560,523,0.002
B,130,565,713,0.004
B,130,581,529,0.090
B,130,604,515,0.246
B,130,629,796,0.240
B,130,636,722,0.930
B,130,640,518,0.143
B,130,660,549,0.148
B,130,662,551,0.930
B,130,669,836,0.021
B,130,674,827,0.492
B,130,676,793,0.137
B,130,680,842,0.005
B,130,685,804,0.001
B,130,695,577,0.210
B,130,699,564,0.004
B,130,702,647,0.011
B,130,708,830,0.970
B,130,721,556,0.492
B,130,727,526,0.024
B,130,741,789,0.865
B,130,769,504,0.148
B,130,779,599,0.176
B,130,788,802,0.573
B,130,795,664,0.003
B,130,812,716,0.001
B,130,821,701,1.000
B,130,822,757,0.003
B,130,829,737,0.573
B,130,839,595,0.419
B,131,527,829,0.419
B,131,539,511,0.970
B,131,560,693,0.003
B,131,604,769,0.810
B,131,628,715,0.008
B,131,632,685,0.001
B,131,636,629,0.419
B,131,640,674,0.529
B,131,660,546,0.164
B,131,669,581,0.132
B,131,671,625,0.149
B,131,676,721,0.085
B,131,680,565,0.005
B,131,695,662,0.139
B,131,699,702,0.031
B,131,708,839,1.000
B,131,725,726,0.025
B,131,727,822,0.031
B,131,738,623,0.865
B,131,779,741,0.970
B,131,783,512,0.022
B,131,795,812,0.003
B,131,810,841,0.098
B,131,821,788,0.676
B,131,840,818,0.100
B,131,849,673,0.810
B,132,636,676,0.149
B,132,640,604,0.930
B,132,670,720,0.059
B,132,708,695,0.225
B,132,727,699,0.026
C,77,510,815,0.022
C,77,535,851,0.079
C,77,540,522,0.001
C,77,541,782,0.006
C,77,550,554,0.006
C,77,560,619,0.001
C,77,586,547,0.002
C,77,587,749,0.005
C,77,603,829,0.028
C,77,608,508,0.002
C,77,632,734,0.007
C,77,635,707,0.002
C,77,654,552,0.012
C,77,678,562,0.035
C,77,685,773,0.001
C,77,701,557,0.279
C,77,714,575,0.001
C,77,721,793,0.013
C,77,728,642,0.014
C,77,747,523,0.004
C,77,784,800,0.001
C,77,804,506,0.001
C,77,809,543,0.001
C,77,816,825,0.004
C,77,830,831,0.073
C,77,832,568,0.008
C,77,847,692,0.004
C,78,521,796,0.086
C,78,546,660,0.185
C,78,551,595,0.471
C,78,559,764,0.243
C,78,561,517,0.001
C,78,570,576,0.015
C,78,573,704,0.022
C,78,578,596,0.008
C,78,611,657,0.003
C,78,615,799,0.002
C,78,627,658,0.022
C,78,640,769,0.755
C,78,659,589,0.002
C,78,672,792,0.013
C,78,687,580,0.052
C,78,737,786,0.288
C,78,738,623,0.363
C,78,741,641,0.077
C,78,762,791,0.001
C,78,778,668,0.131
C,78,797,682,0.002
C,78,828,700,0.004
C,78,854,776,0.004
C,79,503,669,0.036
C,79,510,547,0.008
C,79,515,592,0.046
C,79,522,815,0.022
C,79,527,746,0.049
C,79,529,639,0.008
C,79,533,642,0.004
C,79,577,839,0.407
C,79,581,520,0.107
C,79,583,645,0.001
C,79,588,544,0.002
C,79,599,853,0.103
C,79,616,555,0.002
C,79,625,715,0.056
C,79,628,720,0.019
C,79,632,514,0.001
C,79,636,794,0.059
C,79,637,629,0.021
C,79,655,518,0.023
C,79,662,708,0.849
C,79,665,744,0.006
C,79,671,673,0.074
C,79,676,722,0.124
C,79,692,644,0.004
C,79,695,666,0.072
C,79,713,621,0.002
C,79,723,602,0.012
C,79,740,707,0.001
C,79,743,509,0.019
C,79,766,653,0.004
C,79,777,745,0.001
C,79,779,775,0.131
C,79,798,690,0.003
C,79,813,545,0.001
C,79,814,848,0.003
C,79,827,504,0.084
C,79,838,648,0.013
C,79,847,635,0.004
C,79,849,729,0.116
C,79,855,534,0.004
C,80,511,512,0.503
C,80,513,633,0.001
C,80,516,835,0.095
C,80,536,852,0.061
C,80,543,667,0.001
C,80,549,772,0.289
C,80,552,535,0.104
C,80,554,594,0.009
C,80,560,693,0.002
C,80,562,626,0.120
C,80,569,831,0.031
C,80,573,771,0.015
C,80,574,851,0.036
C,80,590,540,0.001
C,80,597,802,0.011
C,80,605,800,0.002
C,80,606,830,0.097
C,80,607,753,0.077
C,80,620,564,0.014
C,80,622,845,0.054
C,80,624,846,0.039
C,80,634,784,0.001
C,80,643,803,0.011
C,80,647,702,0.010
C,80,663,546,0.337
C,80,672,519,0.016
C,80,680,733,0.002
C,80,681,582,0.025
C,80,687,579,0.050
C,80,701,817,0.204
C,80,703,811,0.006
C,80,705,795,0.005
C,80,714,530,0.009
C,80,716,812,0.006
C,80,717,843,0.200
C,80,724,677,0.007
C,80,727,711,0.032
C,80,732,781,0.001
C,80,741,801,0.038
C,80,742,756,0.008
C,80,749,678,0.016
C,80,752,809,0.001
C,80,757,699,0.010
C,80,767,754,0.011
C,80,768,650,0.015
C,80,780,617,0.015
C,80,783,818,0.127
C,80,791,792,0.001
C,80,797,762,0.001
C,80,805,651,0.356
C,80,807,526,0.009
C,80,810,539,0.154
C,80,819,761,0.002
C,80,821,557,0.094
C,80,822,538,0.024
C,80,824,502,0.013
C,80,834,774,0.004
C,80,840,725,0.088
C,80,841,726,0.020
C,81,528,615,0.008
C,81,576,712,0.017
C,81,611,570,0.005
C,81,648,776,0.011
C,81,658,589,0.014
C,81,755,652,0.002
C,81,758,730,0.056
C,81,782,659,0.001
C,81,828,799,0.001
C,81,842,713,0.015
C,82,503,529,0.012
C,82,508,632,0.004
C,82,519,792,0.002
C,82,520,798,0.047
C,82,521,722,0.175
C,82,526,564,0.011
C,82,527,660,0.115
C,82,530,562,0.020
C,82,539,818,0.015
C,82,541,653,0.010
C,82,543,605,0.001
C,82,544,838,0.002
C,82,546,772,0.190
C,82,552,851,0.017
C,82,554,590,0.009
C,82,555,517,0.001
C,82,556,676,0.058
C,82,557,536,0.083
C,82,559,603,0.129
C,82,568,598,0.003
C,82,574,535,0.262
C,82,577,551,0.547
C,82,578,779,0.057
C,82,579,797,0.007
C,82,581,690,0.010
C,82,583,743,0.031
C,82,587,714,0.006
C,82,588,679,0.003
C,82,594,540,0.001
C,82,597,742,0.017
C,82,602,509,0.006
C,82,607,781,0.028
C,82,613,767,0.075
C,82,626,575,0.016
C,82,627,704,0.022
C,82,629,794,0.010
C,82,636,637,0.199
C,82,639,669,0.010
C,82,640,515,0.438
C,82,644,616,0.002
C,82,647,711,0.006
C,82,654,845,0.005
C,82,655,592,0.028
C,82,661,719,0.004
C,82,663,596,0.040
C,82,665,523,0.001
C,82,666,771,0.089
C,82,670,720,0.090
C,82,671,623,0.297
C,82,672,791,0.007
C,82,677,774,0.002
C,82,680,582,0.005
C,82,681,733,0.016
C,82,682,580,0.004
C,82,687,762,0.006
C,82,692,642,0.004
C,82,699,538,0.003
C,82,703,643,0.015
C,82,705,820,0.001
C,82,708,510,0.106
C,82,716,819,0.005
C,82,725,841,0.024
C,82,727,702,0.018
C,82,728,533,0.012
C,82,730,755,0.021
C,82,731,746,0.058
C,82,732,753,0.002
C,82,734,685,0.001
C,82,740,522,0.002
C,82,747,560,0.014
C,82,752,784,0.002
C,82,758,652,0.008
C,82,764,717,0.104
C,82,766,744,0.012
C,82,768,516,0.116
C,82,775,741,0.279
C,82,777,686,0.005
C,82,778,737,0.140
C,82,780,805,0.097
C,82,783,810,0.849
C,82,788,754,0.021
C,82,789,641,0.092
C,82,790,674,0.114
C,82,793,796,0.020
C,82,795,761,0.002
C,82,802,756,0.003
C,82,804,608,0.003
C,82,807,620,0.019
C,82,809,634,0.001
C,82,811,803,0.004
C,82,812,765,0.003
C,82,814,545,0.003
C,82,815,586,0.002
C,82,816,635,0.016
C,82,821,852,0.086
C,82,822,757,0.032
C,82,824,817,0.030
C,82,825,723,0.002
C,82,826,534,0.007
C,82,827,675,0.154
C,82,832,833,0.001
C,82,834,724,0.013
C,82,836,537,0.020
C,82,839,662,0.503
C,82,840,726,0.075
C,82,842,565,0.004
C,82,846,749,0.007
C,82,849,715,0.037
C,82,850,547,0.001
C,82,853,831,0.068
C,82,854,531,0.001
C,83,511,701,0.755
C,83,513,835,0.005
C,83,518,504,0.045
C,83,528,576,0.019
C,83,549,651,0.323
C,83,570,828,0.004
C,83,595,606,0.268
C,83,599,569,0.089
C,83,625,738,0.813
C,83,628,673,0.020
C,83,657,700,0.003
C,83,658,659,0.002
C,83,678,624,0.079
C,83,698,721,0.095
C,83,712,615,0.008
C,83,769,604,0.160
C,83,786,668,0.427
C,83,799,611,0.001
C,83,801,617,0.006
C,83,830,695,0.086
C,83,843,829,0.132
C,84,510,600,0.003
C,84,550,832,0.010
C,84,568,586,0.002
C,84,574,654,0.019
C,84,587,575,0.001
C,84,589,766,0.011
C,84,592,633,0.001
C,84,608,734,0.001
C,84,622,844,0.090
C,84,626,714,0.026
C,84,627,541,0.047
C,84,632,773,0.001
C,84,648,679,0.004
C,84,660,573,0.061
C,84,663,775,0.525
C,84,676,636,0.254
C,84,686,745,0.001
C,84,704,653,0.005
C,84,723,509,0.003
C,84,743,847,0.023
C,84,747,571,0.002
C,84,776,544,0.001
C,84,778,559,0.303
C,84,788,613,0.119
C,84,804,685,0.001
C,84,814,553,0.001
C,84,833,815,0.001
C,84,855,834,0.012
C,85,522,547,0.008
C,85,549,801,0.026
C,85,551,830,0.394
C,85,577,693,0.006
C,85,603,764,0.036
C,85,641,569,0.020
C,85,642,616,0.001
C,85,651,780,0.203
C,85,666,772,0.414
C,85,670,673,0.099
C,85,728,576,0.016
C,85,737,527,0.091
C,85,843,746,0.175
C,85,853,779,0.064
C,86,509,635,0.001
C,86,510,833,0.001
C,86,515,518,0.186
C,86,529,719,0.010
C,86,556,521,0.062
C,86,557,756,0.017
C,86,562,678,0.019
C,86,598,550,0.004
C,86,623,849,0.173
C,86,624,530,0.096
C,86,632,514,0.001
C,86,640,504,0.090
C,86,644,517,0.001
C,86,652,730,0.004
C,86,658,555,0.004
C,86,662,606,0.171
C,86,669,661,0.011
C,86,671,628,0.149
C,86,674,655,0.111
C,86,675,604,0.033
C,86,677,534,0.002
C,86,692,533,0.005
C,86,708,695,0.182
C,86,717,786,0.279
C,86,721,629,0.019
C,86,723,743,0.018
C,86,733,842,0.016
C,86,738,720,0.110
C,86,740,848,0.001
C,86,747,707,0.002
C,86,769,790,0.223
C,86,775,541,0.134
C,86,789,578,0.082
C,86,793,698,0.085
C,86,796,637,0.057
C,86,798,537,0.006
C,86,810,818,0.097
C,86,826,690,0.007
C,86,828,567,0.001
C,86,836,581,0.078
C,86,847,602,0.007
C,87,511,725,0.092
C,87,516,643,0.049
C,87,519,687,0.011
C,87,528,799,0.003
C,87,535,844,0.073
C,87,538,757,0.001
C,87,546,651,0.332
C,87,554,809,0.002
C,87,564,647,0.003
C,87,570,712,0.013
C,87,576,657,0.004
C,87,589,659,0.001
C,87,595,839,0.569
C,87,599,596,0.019
C,87,605,634,0.001
C,87,613,742,0.053
C,87,615,700,0.004
C,87,633,835,0.001
C,87,645,813,0.001
C,87,648,745,0.004
C,87,650,811,0.001
C,87,660,549,0.294
C,87,663,568,0.104
C,87,666,805,0.271
C,87,667,752,0.002
C,87,668,829,0.125
C,87,672,580,0.019
C,87,680,566,0.001
C,87,686,544,0.001
C,87,699,620,0.010
C,87,702,711,0.006
C,87,703,513,0.007
C,87,705,765,0.002
C,87,724,696,0.003
C,87,726,512,0.060
C,87,727,807,0.008
C,87,729,715,0.009
C,87,732,753,0.002
C,87,741,831,0.128
C,87,751,795,0.002
C,87,758,755,0.042
C,87,767,824,0.011
C,87,771,772,0.060
C,87,776,777,0.004
C,87,778,731,0.086
C,87,779,588,0.031
C,87,781,607,0.020
C,87,782,766,0.006
C,87,783,841,0.161
C,87,791,797,0.004
C,87,817,536,0.040
C,87,819,761,0.002
C,87,821,502,0.017
C,87,822,526,0.056
C,87,825,583,0.004
C,87,840,539,0.095
C,87,845,851,0.006
C,87,846,714,0.003
C,88,582,842,0.017
C,88,653,541,0.015
C,88,681,566,0.005
C,88,704,744,0.012
C,89,502,536,0.009
C,89,503,639,0.003
C,89,508,734,0.001
C,89,510,586,0.002
C,89,512,725,0.030
C,89,513,633,0.001
C,89,515,504,0.100
C,89,516,835,0.040
C,89,519,797,0.004
C,89,520,690,0.033
C,89,527,764,0.017
C,89,533,616,0.001
C,89,534,834,0.003
C,89,535,845,0.100
C,89,539,841,0.024
C,89,540,809,0.001
C,89,546,805,0.186
C,89,547,832,0.006
C,89,554,784,0.008
C,89,555,644,0.001
C,89,557,852,0.135
C,89,559,786,0.808
C,89,560,610,0.006
C,89,562,575,0.002
C,89,567,692,0.001
C,89,568,833,0.002
C,89,569,853,0.054
C,89,571,665,0.001
C,89,574,552,0.049
C,89,577,830,0.315
C,89,579,762,0.011
C,89,580,792,0.001
C,89,581,537,0.011
C,89,587,530,0.011
C,89,588,686,0.003
C,89,592,827,0.152
C,89,594,590,0.010
C,89,597,793,0.021
C,89,599,578,0.066
C,89,603,666,0.148
C,89,604,655,0.046
C,89,605,752,0.001
C,89,615,657,0.002
C,89,617,573,0.006
C,89,622,654,0.048
C,89,624,846,0.041
C,89,627,659,0.004
C,89,635,602,0.006
C,89,636,796,0.308
C,89,640,790,0.306
C,89,643,803,0.004
C,89,647,807,0.001
C,89,648,777,0.014
C,89,658,766,0.009
C,89,661,529,0.003
C,89,662,551,0.808
C,89,663,831,0.153
C,89,664,795,0.001
C,89,667,634,0.001
C,89,669,719,0.010
C,89,671,729,0.127
C,89,672,682,0.004
C,89,673,720,0.010
C,89,674,675,0.201
C,89,676,628,0.075
C,89,678,714,0.005
C,89,681,680,0.009
C,89,687,791,0.015
C,89,698,629,0.113
C,89,699,526,0.010
C,89,701,824,0.132
C,89,705,819,0.003
C,89,708,595,0.862
C,89,711,538,0.001
C,89,713,621,0.001
C,89,721,521,0.075
C,89,722,794,0.019
C,89,724,548,0.001
C,89,727,564,0.020
C,89,730,652,0.002
C,89,738,715,0.053
C,89,743,825,0.018
C,89,747,683,0.002
C,89,749,626,0.046
C,89,753,607,0.025
C,89,754,742,0.012
C,89,755,758,0.078
C,89,757,702,0.004
C,89,765,761,0.001
C,89,768,650,0.021
C,89,769,518,0.286
C,89,771,801,0.005
C,89,773,804,0.003
C,89,776,745,0.001
C,89,779,728,0.061
C,89,780,660,0.202
C,89,781,732,0.002
C,89,783,840,0.643
C,89,789,596,0.031
C,89,799,712,0.002
C,89,802,613,0.054
C,89,811,703,0.004
C,89,812,716,0.008
C,89,816,583,0.028
C,89,820,751,0.001
C,89,821,817,0.063
C,89,822,620,0.063
C,89,828,611,0.001
C,89,836,798,0.030
C,89,843,737,0.332
C,89,844,851,0.007
C,89,847,723,0.011
C,89,850,815,0.001
C,89,854,531,0.001
C,89,855,826,0.019
C,90,511,726,0.095
C,90,549,741,0.345
C,90,570,528,0.017
C,90,623,670,0.289
C,90,625,849,0.643
C,90,637,556,0.037
C,90,641,775,0.063
C,90,642,517,0.001
C,90,653,589,0.006
C,90,695,606,0.034
C,90,744,541,0.017
C,90,746,731,0.046
C,90,778,829,0.133
C,90,782,704,0.009
C,90,810,651,0.471
C,90,839,676,0.384
C,91,506,685,0.001
C,91,509,825,0.002
C,91,550,850,0.002
C,91,560,665,0.005
C,91,608,632,0.001
C,91,626,530,0.051
C,91,703,768,0.068
C,91,714,587,0.002
C,91,722,721,0.088
C,91,747,619,0.003
C,91,769,598,0.024
C,91,771,617,0.006
C,91,777,707,0.003
C,91,780,826,0.040
C,91,786,603,0.160
C,91,788,767,0.027
C,91,789,779,0.143
C,91,797,835,0.003
C,91,804,508,0.002
C,91,815,832,0.005
C,91,833,586,0.001
C,91,844,654,0.006
C,92,559,737,0.430
C,92,562,846,0.008
C,92,579,519,0.011
C,92,611,612,0.001
C,92,627,776,0.022
C,92,629,793,0.023
C,92,640,827,0.823
C,92,641,831,0.022
C,92,658,589,0.013
C,92,673,849,0.072
C,92,724,522,0.011
C,92,766,659,0.002
C,92,775,596,0.017
C,92,839,830,0.353
C,92,853,578,0.037
C,93,515,655,0.105
C,93,518,675,0.092
C,93,556,794,0.005
C,93,569,789,0.076
C,93,583,723,0.009
C,93,595,695,0.295
C,93,604,674,0.246
C,93,606,600,0.002
C,93,623,720,0.024
C,93,624,749,0.050
C,93,636,521,0.309
C,93,637,698,0.282
C,93,642,555,0.002
C,93,668,527,0.088
C,93,671,625,0.904
C,93,678,575,0.007
C,93,692,616,0.001
C,93,704,541,0.027
C,93,707,838,0.001
C,93,708,551,0.832
C,93,726,733,0.008
C,93,729,628,0.029
C,93,743,602,0.025
C,93,751,819,0.001
C,93,769,592,0.147
C,93,777,745,0.001
C,93,778,746,0.133
C,93,790,504,0.043
C,93,796,676,0.190
C,93,813,686,0.002
C,93,816,847,0.028
C,93,829,717,0.076
C,93,842,680,0.003
C,93,843,731,0.117
C,94,511,783,0.962
C,94,513,643,0.005
C,94,520,661,0.016
C,94,522,740,0.005
C,94,526,647,0.002
C,94,530,714,0.007
C,94,539,512,0.041
C,94,546,573,0.068
C,94,549,651,0.452
C,94,554,540,0.002
C,94,557,817,0.076
C,94,560,523,0.001
C,94,570,611,0.008
C,94,574,845,0.051
C,94,576,528,0.022
C,94,577,662,0.962
C,94,579,580,0.016
C,94,581,529,0.014
C,94,594,809,0.005
C,94,607,755,0.045
C,94,615,712,0.006
C,94,617,801,0.003
C,94,622,535,0.535
C,94,627,744,0.032
C,94,639,537,0.001
C,94,654,851,0.003
C,94,660,772,0.326
C,94,663,741,0.668
C,94,666,771,0.079
C,94,681,566,0.002
C,94,687,672,0.053
C,94,690,719,0.001
C,94,701,536,0.099
C,94,702,699,0.006
C,94,703,803,0.004
C,94,705,812,0.010
C,94,716,761,0.001
C,94,727,620,0.016
C,94,732,758,0.016
C,94,738,670,0.862
C,94,752,543,0.001
C,94,754,756,0.004
C,94,757,564,0.002
C,94,762,682,0.001
C,94,766,782,0.003
C,94,768,633,0.010
C,94,784,590,0.002
C,94,788,742,0.037
C,94,792,797,0.001
C,94,798,669,0.015
C,94,802,767,0.011
C,94,807,538,0.001
C,94,810,841,0.099
C,94,811,516,0.011
C,94,814,553,0.004
C,94,820,795,0.002
C,94,821,824,0.070
C,94,822,711,0.062
C,94,825,635,0.001
C,94,826,696,0.003
C,94,828,799,0.002
C,94,835,650,0.002
C,94,836,503,0.047
C,94,840,818,0.088
C,94,844,552,0.017
C,94,852,502,0.025
C,94,855,548,0.001
C,95,652,753,0.002
C,95,728,558,0.003
C,95,730,781,0.007
C,95,736,561,0.010
C,96,509,847,0.006
C,96,511,539,0.143
C,96,512,783,0.295
C,96,513,650,0.001
C,96,515,675,0.142
C,96,516,643,0.028
C,96,518,674,0.232
C,96,519,791,0.003
C,96,520,719,0.014
C,96,537,503,0.003
C,96,538,564,0.001
C,96,547,598,0.001
C,96,550,600,0.002
C,96,554,667,0.002
C,96,556,637,0.042
C,96,557,502,0.025
C,96,559,746,0.174
C,96,560,571,0.001
C,96,562,749,0.019
C,96,568,510,0.012
C,96,574,844,0.057
C,96,578,641,0.022
C,96,579,682,0.002
C,96,581,669,0.027
C,96,586,815,0.001
C,96,588,776,0.007
C,96,594,784,0.006
C,96,597,754,0.015
C,96,599,831,0.064
C,96,605,540,0.001
C,96,607,758,0.146
C,96,611,799,0.001
C,96,613,756,0.013
C,96,615,528,0.010
C,96,620,526,0.011
C,96,622,851,0.044
C,96,623,729,0.064
C,96,624,714,0.011
C,96,625,673,0.114
C,96,632,506,0.001
C,96,633,811,0.001
C,96,642,644,0.003
C,96,648,544,0.001
C,96,653,658,0.006
C,96,654,535,0.068
C,96,659,541,0.003
C,96,666,546,0.490
C,96,671,715,0.059
C,96,672,797,0.008
C,96,676,629,0.087
C,96,677,834,0.001
C,96,678,626,0.054
C,96,681,621,0.001
C,96,683,593,0.001
C,96,687,792,0.014
C,96,690,661,0.001
C,96,692,517,0.001
C,96,695,551,0.274
C,96,699,711,0.006
C,96,700,657,0.001
C,96,702,822,0.045
C,96,704,589,0.011
C,96,705,716,0.004
C,96,708,839,0.741
C,96,712,576,0.011
C,96,713,565,0.001
C,96,717,778,0.119
C,96,721,794,0.004
C,96,723,825,0.004
C,96,724,534,0.003
C,96,725,726,0.012
C,96,727,647,0.003
C,96,728,561,0.002
C,96,730,753,0.009
C,96,732,755,0.010
C,96,733,582,0.007
C,96,736,558,0.016
C,96,738,849,0.399
C,96,743,635,0.011
C,96,744,782,0.004
C,96,747,610,0.006
C,96,752,800,0.001
C,96,757,807,0.003
C,96,762,580,0.002
C,96,764,737,0.061
C,96,765,751,0.001
C,96,767,742,0.011
C,96,768,803,0.010
C,96,771,595,0.085
C,96,772,573,0.039
C,96,773,508,0.001
C,96,775,779,0.090
C,96,780,651,0.246
C,96,781,652,0.003
C,96,790,655,0.070
C,96,793,722,0.092
C,96,798,529,0.006
C,96,804,734,0.001
C,96,805,617,0.007
C,96,809,590,0.001
C,96,810,840,0.733
C,96,812,761,0.002
C,96,814,545,0.001
C,96,816,602,0.026
C,96,818,841,0.016
C,96,824,536,0.015
C,96,826,548,0.002
C,96,827,604,0.251
C,96,828,570,0.007
C,96,829,668,0.217
C,96,832,833,0.002
C,96,835,703,0.006
C,96,836,639,0.010
C,96,838,745,0.001
C,96,842,566,0.003
C,96,845,552,0.015
C,96,846,587,0.002
C,96,852,817,0.081
C,96,853,789,0.135
C,96,854,612,0.001
C,96,855,696,0.001
C,97,527,603,0.022
C,97,530,575,0.003
C,97,555,533,0.002
C,97,577,606,0.139
C,97,592,640,0.190
C,97,627,766,0.024
C,97,636,698,0.918
C,97,660,801,0.042
C,97,662,830,0.295
C,97,663,569,0.295
C,97,670,628,0.141
C,97,701,821,0.399
C,97,741,596,0.037
C,97,769,549,0.721
C,97,786,731,0.154
C,97,788,802,0.033
C,97,796,521,0.104
C,97,799,657,0.001
C,98,510,833,0.002
C,98,516,650,0.017
C,98,540,667,0.001
C,98,543,800,0.001
C,98,554,605,0.007
C,98,559,829,0.421
C,98,562,587,0.004
C,98,573,805,0.021
C,98,593,619,0.001
C,98,597,613,0.080
C,98,598,550,0.002
C,98,602,583,0.007
C,98,645,522,0.001
C,98,648,588,0.031
C,98,704,659,0.003
C,98,740,813,0.001
C,98,747,665,0.003
C,98,749,678,0.015
C,98,762,519,0.001
C,98,776,686,0.004
C,98,777,838,0.004
C,98,793,794,0.002
C,98,809,784,0.001
C,98,815,585,0.002
C,98,816,635,0.003
C,98,832,850,0.001
C,98,844,845,0.009
C,98,846,626,0.035
C,98,853,641,0.044
C,99,552,569,0.021
C,99,570,615,0.013
C,99,576,799,0.004
C,99,579,791,0.005
C,99,580,797,0.002
C,99,628,849,0.132
C,99,657,828,0.002
C,99,658,782,0.002
C,99,687,682,0.002
C,99,712,528,0.014
C,99,722,556,0.084
C,99,741,779,0.090
C,99,744,589,0.012
C,99,764,603,0.025
C,99,769,827,0.803
C,99,789,663,0.419
C,99,843,731,0.111
C,99,847,723,0.011
C,100,504,518,0.061
C,100,533,644,0.001
C,100,541,766,0.015
C,100,568,547,0.003
C,100,592,675,0.071
C,100,595,830,0.246
C,100,606,551,0.135
C,100,608,514,0.001
C,100,623,673,0.043
C,100,624,530,0.089
C,100,625,729,0.169
C,100,636,629,0.154
C,100,640,655,0.181
